Chapter,Verse,Google Translate,Kemenag,King Fahd,Fahd - Google,Kemenag - Google,Fahd - Kemenag
5,71,"Dan mereka mengira bahwa tidak akan ada cobaan, maka mereka pun menjadi buta dan tuli. Kemudian Allah menerima ampunan-Nya kepada mereka; lalu banyak di antara mereka yang menjadi buta dan tuli. Dan Allah Maha Melihat apa yang mereka kerjakan.","Dan mereka mengira bahwa tidak akan terjadi bencana apa pun (terhadap mereka dengan membunuh Nabi-nabi itu), karena itu mereka menjadi buta dan tuli, kemudian Allah menerima tobat mereka, lalu banyak di antara mereka buta dan tuli. Dan Allah Maha Melihat apa yang mereka kerjakan.","Dan mereka mengira bahwa tidak akan terjadi suatu bencana pun (terhadap mereka dengan membunuh nabi-nabi itu), maka (karena itu) mereka menjadi buta dan pekak, kemudian Allah menerima tobat mereka, kemudian kebanyakan dari mereka buta dan tuli (lagi).  Dan Allah Maha Melihat apa yang mereka kerjakan.",0.8394893,0.87518585,0.95540035
5,72," Sungguh telah kafir orang-orang yang mengatakan, ""Sesungguhnya Allah adalah Al-Masih putra Maryam,"" dan Al-Masih berkata, ""Hai Bani Israil, sembahlah Allah, Tuhanku dan Tuhanmu."" Sesungguhnya, barangsiapa mempersekutukan Allah, maka Allah telah mengharamkan baginya surga, dan tempatnya adalah neraka. Dan sekali-kali tidak ada bagi orang-orang yang zalim seorang penolong pun.","Sungguh, telah kafir orang-orang yang berkata, ""Sesungguhnya Allah itulah Al-Masih putra Maryam."" padahal Al-Masih (sendiri) berkata, ""Wahai Bani Israil! Sembahlah Allah, Tuhanku dan Tuhanmu."" Sesungguhnya barang siapa mempersekutukan (sesuatu dengan) Allah, maka sungguh, Allah mengharamkan surga baginya, dan tempatnya ialah neraka. Dan tidak ada seorang penolong pun bagi orang-orang zalim itu.","Sesungguhnya telah kafirlah orang-orang yang berkata, ""Sesungguhnya Allah ialah Al-Masih putra Maryam"", padahal Al-Masih (sendiri) berkata, ""Hai Bani Isrā`īl, sembahlah Allah Tuhan-ku dan Tuhan-mu"".  Sesungguhnya orang yang mempersekutukan (sesuatu dengan) Allah, maka pasti Allah mengharamkan kepadanya surga, dan tempatnya ialah neraka, tidaklah ada bagi orang-orang zalim itu seorang penolong pun.",0.95290047,0.93046486,0.9663406
5,73,"Orang-orang yang mengatakan, ""Allah adalah salah satu dari tiga,"" telah kafir. Dan tidak ada Tuhan selain Allah yang Esa. Dan jika mereka tidak berhenti dari apa yang mereka katakan, niscaya orang-orang yang kafir di antara mereka akan ditimpa azab yang pedih.","Sungguh, telah kafir orang-orang yang mengatakan bahwa Allah adalah salah satu dari yang tiga, padahal tidak ada tuhan (yang berhak disembah) selain Tuhan Yang Esa. Jika mereka tidak berhenti dari apa yang mereka katakan, pasti orang-orang yang kafir di antara mereka akan ditimpa azab yang pedih.","Sesungguhnya kafirlah orang-orang yang mengatakan, ""Bahwasanya Allah salah satu dari yang tiga"", padahal sekali-kali tidak ada Tuhan (yang berhak disembah) selain Tuhan Yang Esa.  Jika mereka tidak berhenti dari apa yang mereka katakan itu, pasti orang-orang yang kafir di antara mereka akan ditimpa siksaan yang pedih.",0.92782474,0.9371011,0.97269875
5,74, Maka mengapa mereka tidak bertobat kepada Allah dan memohon ampunan-Nya? Dan Allah Maha Pengampun lagi Maha Penyayang.,"Mengapa mereka tidak bertobat kepada Allah dan memohon ampunan kepada-Nya? Allah Maha Pengampun, Maha Penyayang.",Maka mengapa mereka tidak bertobat kepada Allah dan memohon ampun kepada-Nya?  Dan Allah Maha Pengampun lagi Maha Penyayang.,0.98374015,0.9857836,0.97870433
5,75," Al-Masih, putra Maryam, tidak lain hanyalah seorang rasul; telah berlalu sebelumnya para rasul. Dan ibunya adalah seorang wanita yang benar. Keduanya biasa memakan makanan. Perhatikanlah bagaimana Kami menjelaskan kepada mereka tanda-tanda (kekuasaan-kekuasaan) itu; kemudian perhatikanlah bagaimana mereka tertipu.","Al-Masih putra Maryam hanyalah seorang Rasul. Sebelumnya pun sudah berlalu beberapa Rasul. Dan ibunya seorang yang berpegang teguh pada kebenaran. Keduanya biasa memakan makanan. Perhatikanlah bagaimana Kami menjelaskan ayat-ayat (tanda-tanda kekuasaan) kepada mereka (Ahli Kitab), kemudian perhatikanlah bagaimana mereka dipalingkan (oleh keinginan mereka).","Al-Masih putra Maryam itu hanyalah seorang rasul yang sesungguhnya telah berlalu sebelumnya beberapa rasul, dan ibunya seorang yang sangat benar, kedua-duanya biasa memakan makanan.  Perhatikan bagaimana Kami menjelaskan kepada mereka (ahli kitab) tanda-tanda kekuasaan (Kami), kemudian perhatikanlah bagaimana mereka berpaling (dari memperhatikan ayat-ayat Kami itu).",0.9337144,0.94052494,0.94908524
5,76,"Katakanlah, ""Apakah kamu menyembah selain Allah sesuatu yang tidak dapat mendatangkan mudharat dan manfaat bagimu? Padahal Allah Maha Mendengar lagi Maha Mengetahui.""","Katakanlah (Muhammad), ""Mengapa kamu menyembah makhluk selain Allah, sesuatu yang tidak dapat menimbulkan bencana kepadamu dan tidak (pula) memberi manfaat?"" Dan Allah Maha Mendengar, Maha Mengetahui.","Katakanlah, ""Mengapa kamu menyembah selain dari Allah, sesuatu yang tidak dapat memberi mudarat kepadamu dan tidak (pula) memberi manfaat?"" Dan Allah-lah Yang Maha Mendengar lagi Maha Mengetahui.",0.91490006,0.8630732,0.87076265
5,77," Katakanlah: ""Hai Ahli Kitab, janganlah kamu melampaui batas dalam agamamu melampaui batas yang benar, dan janganlah kamu mengikuti hawa nafsu suatu kaum yang telah sesat sebelumnya, yang telah menyesatkan banyak orang dan telah tersesat dari jalan yang benar.","Katakanlah (Muhammad), ""Wahai Ahli Kitab! Janganlah kamu berlebih-lebihan dengan cara tidak benar dalam agamamu. Dan janganlah kamu mengikuti keinginan orang-orang yang telah tersesat dahulu dan (telah) menyesatkan banyak (manusia), dan mereka sendiri tersesat dari jalan yang lurus.""","Katakanlah, ""Hai ahli kitab, janganlah kamu berlebih-lebihan (melampaui batas) dengan cara tidak benar dalam agamamu. Dan janganlah kamu mengikuti hawa nafsu orang-orang yang telah sesat dahulunya (sebelum kedatangan Muhammad) dan mereka telah menyesatkan kebanyakan (manusia), dan mereka tersesat dari jalan yang lurus"".",0.92285234,0.82594806,0.9328771
5,78, Orang-orang kafir dari Bani Israil dikutuk oleh lisan Daud dan Isa putra Maryam. Hal itu karena mereka durhaka dan selalu melampaui batas.,Orang-orang kafir dari Bani Israil telah dilaknat melalui lisan (ucapan) Dawud dan Isa putra Maryam. Yang demikian itu karena mereka durhaka dan selalu melampaui batas.,"Telah dilaknati orang-orang kafir dari Bani Isrā`īl dengan lisan Dāwūd dan ʻIsa putra Maryam.  Yang demikian itu, disebabkan mereka durhaka dan selalu melampaui batas.",0.82080954,0.8613164,0.92940265
5,79,Mereka tidak saling melarang dari kezaliman yang mereka lakukan. Keburukan itulah yang dahulu mereka kerjakan.,"Mereka tidak saling mencegah perbuatan mungkar yang selalu mereka perbuat. Sungguh, sangat buruk apa yang mereka perbuat.",Mereka satu sama lain selalu tidak melarang tindakan munkar yang mereka perbuat.  Sesungguhnya amat buruklah apa yang selalu mereka perbuat itu.,0.7450931,0.78668225,0.86004317
5,80," Kamu lihat banyak di antara mereka menjadikan orang-orang kafir sebagai sekutu. Sungguh buruk apa yang telah mereka perbuat, yaitu bahwa Allah telah murka kepada mereka, dan mereka kekal dalam siksa-Nya.","Kamu melihat banyak di antara mereka tolong menolong dengan orang-orang kafir (musyrik). Sungguh, sangat buruk apa yang mereka lakukan untuk diri mereka sendiri, yaitu kemurkaan Allah, dan mereka akan kekal dalam azab.","Kamu melihat kebanyakan dari mereka tolong-menolong dengan orang-orang yang kafir (musyrik).  Sesungguhnya amat buruklah apa yang mereka sediakan untuk diri mereka, yaitu kemurkaan Allah kepada mereka dan mereka akan kekal dalam siksaan.",0.77461886,0.75792336,0.94448984
5,81," Dan seandainya mereka benar-benar beriman kepada Allah, Nabi (saw) dan kitab-kitab yang diwahyukan kepadanya, niscaya mereka tidak akan menjadikan keduanya sebagai pemimpin, akan tetapi kebanyakan mereka orang-orang yang fasik.","Dan sekiranya mereka beriman kepada Allah, kepada Nabi (Muhammad) dan kepada apa yang diturunkan kepadanya, niscaya mereka tidak akan menjadikan orang musyrik itu sebagai teman setia. Tetapi banyak di antara mereka, orang-orang fasik.","Sekiranya mereka beriman kepada Allah, kepada Nabi (Musa), dan kepada apa yang diturunkan kepadanya (Nabi), niscaya mereka tidak akan mengambil orang-orang musyrikin itu menjadi penolong-penolong, tapi kebanyakan dari mereka adalah orang-orang yang fasik.",0.587157,0.49677634,0.8624925
5,82,"Sungguh, kamu akan mendapati orang-orang yang paling keras permusuhannya terhadap orang-orang beriman adalah orang-orang Yahudi dan orang-orang yang menyekutukan Allah. Dan sungguh, kamu akan mendapati orang-orang yang paling dekat kasih sayangnya kepada orang-orang beriman adalah orang-orang yang berkata, ""Kami orang-orang Nasrani."" Yang demikian itu karena di antara mereka ada pendeta-pendeta dan rahib-rahib, dan karena mereka tidak menyombongkan diri.","Pasti akan kamu dapati orang yang paling keras permusuhannya terhadap orang-orang yang beriman, ialah orang-orang Yahudi dan orang-orang musyrik. Dan pasti akan kamu dapati orang yang paling dekat persahabatannya dengan orang-orang yang beriman ialah orang-orang yang berkata, ""Sesungguhnya kami adalah orang Nasrani."" Yang demikian itu karena di antara mereka terdapat para pendeta dan para rahib, (juga) karena mereka tidak menyombongkan diri.","Sesungguhnya kamu dapati orang-orang yang paling keras permusuhannya terhadap orang-orang yang beriman ialah orang-orang Yahudi dan orang-orang musyrik.  Dan sesungguhnya kamu dapati yang paling dekat persahabatannya dengan orang-orang yang beriman ialah orang-orang yang berkata, ""Sesungguhnya kami ini orang Nasrani"".  Yang demikian itu disebabkan karena di antara mereka itu (orang-orang Nasrani) terdapat pendeta-pendeta dan rahib-rahib, (juga) karena sesungguhnya mereka tidak menyombongkan diri.",0.945264,0.9526478,0.9716813
5,83," Dan ketika mereka mendengar apa yang telah diwahyukan kepada Rasul, kamu melihat mata mereka berlinang air mata karena kebenaran yang telah mereka ketahui. Mereka berkata, ""Ya Tuhan kami, kami telah beriman, maka daftarkanlah kami di antara orang-orang yang menyaksikan.""","Dan apabila mereka mendengarkan apa (Alquran) yang diturunkan kepada Rasul (Muhammad), kamu lihat mata mereka mencucurkan air mata disebabkan kebenaran yang telah mereka ketahui (dari kitab-kitab mereka sendiri), seraya berkata, ""Ya Tuhan, kami telah beriman, maka catatlah kami bersama orang-orang yang menjadi saksi (atas kebenaran Alquran dan kenabian Muhammad).","Dan apabila mereka mendengarkan apa yang diturunkan kepada Rasul (Muhammad), kamu lihat mata mereka mencucurkan air mata disebabkan kebenaran (Al-Qur`ān) yang telah mereka ketahui (dari kitab-kitab mereka sendiri) seraya berkata, ""Ya Tuhan kami, kami telah beriman, maka catatlah kami bersama orang-orang yang menjadi saksi (atas kebenaran Al-Qur`ān dan kenabian Muhammad).",0.78830683,0.7573714,0.9665354
5,84,Mengapa kita tidak boleh beriman kepada Allah dan kepada kebenaran yang telah datang kepada kita serta berharap bahwa Tuhan kita akan memasukkan kita ke dalam golongan orang-orang yang saleh?,"Dan mengapa kami tidak akan beriman kepada Allah dan kepada kebenaran yang datang kepada kami, padahal kami sangat ingin agar Tuhan kami memasukkan kami ke dalam golongan orang-orang yang saleh?""","Mengapa kami tidak akan beriman kepada Allah dan kepada kebenaran yang datang kepada kami? Padahal kami sangat ingin agar Tuhan kami memasukkan kami ke dalam golongan orang-orang yang saleh?""",0.86380327,0.8649311,0.9936706
5,85," Maka Allah membalas mereka atas apa yang mereka katakan dengan surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Dan yang demikian itu adalah pahala orang-orang yang berbuat baik.","Maka Allah memberi pahala kepada mereka atas perkataan yang telah mereka ucapkan, (yaitu) surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Dan itulah balasan (bagi) orang-orang yang berbuat kebaikan.","Maka Allah memberi mereka pahala terhadap perkataan yang mereka ucapkan, (yaitu) surga yang mengalir sungai-sungai di dalamnya, sedang mereka kekal di dalamnya.  Dan itulah balasan (bagi) orang-orang yang berbuat kebaikan (yang ikhlas keimanannya).",0.7999871,0.8604513,0.9375266
5,86," Dan orang-orang yang kafir dan mendustakan ayat-ayat Kami, mereka itu adalah penghuni neraka.","Dan orang-orang yang kafir serta mendustakan ayat-ayat Kami, mereka itulah penghuni neraka.","Dan orang-orang kafir serta mendustakan ayat-ayat Kami, mereka itulah penghuni neraka.",0.98522025,0.9911094,0.9967233
5,87," Hai orang-orang yang beriman, janganlah kamu haramkan kebaikan-kebaikan yang telah Allah halalkan bagimu, dan janganlah kamu melampaui batas. Sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas.","Wahai orang-orang yang beriman! Janganlah kamu mengharamkan apa yang baik yang telah dihalalkan Allah kepadamu, dan janganlah kamu melampaui batas. Sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas.","Hai orang-orang yang beriman, janganlah kamu haramkan apa-apa yang baik yang telah Allah halalkan bagi kamu, dan janganlah kamu melampaui batas.  Sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas.",0.9464091,0.93744,0.92975956
5,88,Dan makanlah dari rizki yang telah Allah berikan kepadamu sebagai makanan yang halal lagi baik dan bertakwalah kepada Allah yang kamu percayai.,"Dan makanlah dari apa yang telah diberikan Allah kepadamu sebagai rezeki yang halal dan baik, dan bertakwalah kepada Allah yang kamu beriman kepada-Nya.","Dan makanlah makanan yang halal lagi baik dari apa yang Allah telah rezkikan kepadamu, dan bertakwalah kepada Allah yang kamu beriman kepada-Nya.",0.8985318,0.9019431,0.9435423
5,89,"Allah tidak akan menimpakan dosa atas kalian atas sumpah-sumpah yang tidak disengaja, tetapi Dia akan menimpakan dosa atas kalian atas sumpah-sumpah yang kalian sengajakan. Penghapus dosanya adalah memberi makan sepuluh orang miskin dari rata-rata apa yang kalian berikan kepada keluarga kalian, atau pakaian mereka, atau memerdekakan seorang budak. Barangsiapa tidak dapat menemukannya, maka berpuasalah tiga hari. Itulah penghapus dosa atas sumpah-sumpah kalian. Jika kalian bersumpah, maka tepatilah sumpah-sumpah kalian. Demikianlah Allah menjelaskan ayat-ayat-Nya kepada kalian, agar kalian bersyukur.","Allah tidak menghukum kamu disebabkan sumpah-sumpahmu yang tidak disengaja (untuk bersumpah), tetapi Dia menghukum kamu disebabkan sumpah-sumpah yang kamu sengaja, maka kafaratnya (denda pelanggaran sumpah) ialah memberi makan sepuluh orang miskin, yaitu dari makanan yang biasa kamu berikan kepada keluargamu, atau memberi mereka pakaian atau memerdekakan seorang hamba sahaya. Barang siapa tidak mampu melakukannya, maka (kafaratnya) berpuasalah tiga hari. Itulah kafarat sumpah-sumpahmu apabila kamu bersumpah. Dan jagalah sumpahmu. Demikianlah Allah menerangkan hukum-hukum-Nya kepadamu agar kamu bersyukur (kepada-Nya).","Allah tidak menghukum kamu disebabkan sumpah-sumpahmu yang tidak dimaksud (untuk bersumpah), tetapi Dia menghukum kamu disebabkan sumpah-sumpah yang kamu sengaja, maka kafarat (melanggar) sumpah itu, ialah memberi makan sepuluh orang miskin, yaitu dari makanan yang biasa kamu berikan kepada keluargamu, atau memberi pakaian kepada mereka atau memerdekakan seorang budak.  Barang siapa tidak sanggup melakukan yang demikian, maka kafaratnya puasa selama tiga hari.  Yang demikian itu adalah kafarat sumpah-sumpahmu bila kamu bersumpah (dan kamu langgar).  Dan jagalah sumpahmu. Demikianlah Allah menerangkan kepadamu hukum-hukum-Nya agar kamu bersyukur (kepada-Nya).",0.76442057,0.81846535,0.9027259
5,90,"Hai orang-orang yang beriman, sesungguhnya khamr, judi, mezbah batu, dan meramal panah, semuanya itu adalah dosa besar dari perbuatan setan. Maka jauhilah semuanya itu agar kamu beruntung.","Wahai orang-orang yang beriman! Sesungguhnya minuman keras, berjudi, (berkurban untuk) berhala, dan mengundi nasib dengan anak panah, adalah perbuatan keji dan termasuk perbuatan setan. Maka jauhilah (perbuatan-perbuatan) itu agar kamu beruntung.","Hai orang-orang yang beriman, sesungguhnya (meminum) khamar (arak), berjudi, (berkurban untuk) berhala, mengundi nasib dengan panah adalah perbuatan keji termasuk perbuatan setan.  Maka jauhilah perbuatan-perbuatan itu agar kamu mendapat keberuntungan.",0.8866607,0.84880674,0.91232896
5,91," Setan hanya ingin menimbulkan permusuhan dan kebencian di antara kamu dengan khamar dan judi, dan menghalangi kamu dari mengingat Allah dan shalat. Maka mengapa kamu tidak berhenti?","Dengan minuman keras dan judi itu, setan hanyalah bermaksud menimbulkan permusuhan dan kebencian di antara kamu, dan menghalang-halangi kamu dari mengingat Allah dan melaksanakan salat maka tidakkah kamu mau berhenti?","Sesungguhnya setan itu bermaksud hendak menimbulkan permusuhan dan kebencian di antara kamu lantaran (meminum) khamar (arak) dan berjudi itu, dan menghalangi kamu dari mengingat Allah dan salat; maka berhentilah kamu (dari mengerjakan pekerjaan itu).",0.80958307,0.9191927,0.8293084
